channel,campaign_name,package,month,Spend,Impressions,corrected_spend,corrected_impressions,method,ecpm
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-01,107317.0,9050005.0,137317.0,10050005.0,,13.663376286877469
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-02,109357.0,7050167.0,139357.0,8050167.0,,17.311069447379168
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-03,108320.0,5892224.0,138320.0,6892224.0,,20.06899369492344
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-01,249146.0,75999504.0,279146.0,76999504.0,,3.6252960798292935
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-02,263861.0,87148661.0,293861.0,88148661.0,,3.3336978312126604
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,256895.0,74949660.0,286895.0,75949660.0,,3.7774362650208047
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,59627.40291520635,1978387.0,59488.0,1978387.0,CPM,30.0689400001112
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,83367.40768558068,2778135.0,83359.0,2778135.0,CPM,30.005381307963795
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TVOne-AAPP-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,82229.13165729183,2758429.0,82419.0,2758429.0,CPM,29.87896371449111
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,41527.939833157965,1397262.0,41807.0,1397262.0,CPM,29.92065911761717
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,46026.46268656716,1546719.9999999998,46269.0,1546720.0,CPM,29.914270197579395
Video,,V_ATF_DEX_061_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_TVOne-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,44548.79271879925,1503818.0,44925.0,1503818.0,CPM,29.873960811747168
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE-WHM2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,38062.0776215417,1335461.0,39561.0,1335461.0,CPM,29.623478334447803
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE-WHM2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,68413.65099524028,2766910.0,73688.0,2766910.0,CPM,26.63187454597367
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,29964.725644758255,1302943.0,36967.0,1302943.0,CPM,28.37192417473366
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,85154.67625876049,3322503.0,89525.0,3322503.0,CPM,26.94504715270385
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_SPONS-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,0.0,30000.0,1000000.0,CPM,30.0
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,89233.76174799628,2799775.0,87362.0,2799775.0,CPM,31.203221687457027
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,81449.49591646806,2350669.0,76800.0,2350669.0,CPM,32.67155009914199
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_Upfront-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,71994.70351284623,2077787.0,67345.0,2077787.0,CPM,32.41188822530894
Video,,V_ATF_DEX_061_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_WHM-GTE_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,0.0,0.0,30000.0,1000000.0,CPM,30.0
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,57783.83856557786,3510809.0,71325.0,3510809.0,CPM,20.315830339958683
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,72147.80577381895,4383272.0,85688.0,4383272.0,CPM,19.548866691366637
Video,,V_ATF_DEX_062_A&E_GARNT_BROD_ROS_NTL_2P_UF_Custom Show Bundle_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,31008.038499828046,1883952.0000000002,44549.0,1883952.0,CPM,23.646568490067686
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,84591.06984046847,6229060.0,101011.0,6229060.0,CPM,16.21609038924011
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,102755.37200313882,7582095.0,119203.0,7582095.0,CPM,15.72164421574776
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,50909.036350565526,2813892.0,62817.0,2813892.0,CPM,22.32388449876541
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-01,127468.85951318366,8393918.0,142283.0,8393918.0,JAV,16.950725513401487
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,144152.73454853735,11427330.0,161538.0,11427330.0,JAV,14.136110535006866
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_PropensityPlus-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,42342.64785299883,3571517.0,60487.0,3571517.0,JAV,16.935940666109108
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,112624.08660514593,5788630.0,123168.0,5788630.0,CPM,21.27757345002185
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,137998.2617190844,7015935.0,148329.0,7015935.0,CPM,21.14172950576081
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-PVA_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,52654.395179850006,2672894.0,62955.0,2672894.0,CPM,23.5531225705172
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-01,129048.46314166178,7655726.0,142192.0,7655726.0,JAV,18.573287497488806
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,146381.36266677926,9905784.0,161604.0,9905784.0,JAV,16.314104971398528
Video,,V_ATF_DEX_062_AMAZON (AMZN MED GP)_GARNT_CSTM_Propensity Model_NTL_3P_UF_UnderFrequency-STV_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,44519.77114318341,3180490.0,60522.0,3180490.0,JAV,19.02914330810661
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,329631.019707753,19060405.0,342337.0,19060405.0,CPM,17.960636198443844
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,144933.44552036747,8400261.0,157680.0,8400261.0,CPM,18.770845334448538
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,0.0,30000.0,1000000.0,CPM,30.0
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,328147.6666837649,13671870.0,334146.0,13671870.0,CPM,24.44040208106133
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,971303.785001932,40203329.00000001,977144.0,40203329.0,CPM,24.305051952289823
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Families :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,408970.2484721621,17543149.0,415658.0,17543149.0,CPM,23.693465751217182
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,336398.41426488396,19458026.0,349110.0,19458026.0,CPM,17.941696655148885
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,143378.14625237853,8305447.0,156115.0,8305447.0,CPM,18.796700526774774
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,336509.4505227365,14011622.999999998,342493.0,14011623.0,CPM,24.443492377720982
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Movie Ent Enthusiasts :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,152144.05910783567,6336416.0,158133.0,6336416.0,CPM,24.956221308701952
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,501400.3137309778,29030815.0,514129.0,29030815.0,CPM,17.709768051637546
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,876569.6746796658,50529520.0,889222.0,50529520.0,CPM,17.598069405765184
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :15s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,310175.5463268454,18712840.0,323600.0,18712840.0,CPM,17.292938965972027
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,158149.60967310303,6587203.999999999,164141.0,6587204.0,CPM,24.918159510469085
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YouTube Wedding :30s_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,82429.54128925034,3438068.0,88454.0,3438068.0,CPM,25.727821555594595
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,153997.57617045313,6240385.0,159320.0,6240385.0,CPM,25.530476084408253
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,169902.02804740937,6864998.0,175153.0,6864998.0,CPM,25.513918576523984
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,59910.39655590726,2417848.0,65132.0,2417848.0,CPM,26.938004374137662
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,153956.08179559105,6243889.000000001,159299.0,6243889.0,CPM,25.51278538103416
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,169844.18379420767,6873727.0,175135.0,6873727.0,CPM,25.47889958387931
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_DSE-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,59840.34016744006,2425107.0,65165.0,2425107.0,CPM,26.870979301119498
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,59405.06224784197,3063686.0,70015.0,3063686.0,CPM,22.85319056848515
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,68223.40146979314,3496950.0,78714.0,3496950.0,CPM,22.509329558615363
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,34135.19284785736,1736171.0,44474.0,1736171.0,CPM,25.61614034562264
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,59411.32999157577,3064283.0,70023.0,3064283.0,CPM,22.851348912616757
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,68114.59566620765,3510411.0,78711.0,3510411.0,CPM,22.422160823903525
Video,,V_ATF_DEX_062_DV360_GARNT_CSTM_Propensity Model_NTL_3P_UF_TubiTV-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,34241.482377027336,1731686.9999999998,44468.0,1731687.0,CPM,25.679005501571588
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,138318.92617815774,6147528.0,145819.0,6147528.0,CPM,23.71994076318156
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,136873.0816410681,6083226.0,144373.0,6083226.0,CPM,23.73296668576837
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_1P_UF_CTV-Branded Canvas 1P_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,37185.847253859974,1652789.0,44687.0,1652789.0,CPM,27.037329023849992
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,124303.52602823047,5524472.0,131803.0,5524472.0,CPM,23.858026613222044
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,144794.0947515724,6435266.0,152294.0,6435266.0,CPM,23.665533017593987
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_CTV-BrandedCanvasSceneLevel_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,48782.127581262976,2168275.0,56284.0,2168275.0,CPM,25.95796197438056
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,196591.34087521577,9829890.999999998,206592.0,9829891.0,CPM,21.01671320668764
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,287224.39368496387,14360937.000000002,297224.0,14360937.0,CPM,20.69669966520987
Video,,V_ATF_DEX_062_Kargo_GARNT_BROD_ROS_NTL_2P_UF_LG Glass_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,80044.04076546917,4002394.0000000005,90045.0,4002394.0,CPM,22.497785075632237
Video,,V_ATF_DEX_062_Kargo_GARNT_OLV_CRS_UF_RE_GM_A18+_NTL_NTL_Branded Canvas_0:30_DIR_BROD_1P_PubNat_ROS_N/A_N/A_Flashtalking_CPM,2025-01,0.0,1044387.0,30000.0,1044387.0,Flashtalking,28.72498412944627
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,622278.004413548,12110109.0,600893.0,12110109.0,CPM,49.61912398971801
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,1356751.38598004,27775311.999999996,1337904.0,27775312.0,CPM,48.16881984980043
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Brand Block_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,260503.97912314313,5292217.0,241280.0,5292217.0,CPM,45.59147895862925
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_BrandBlockTLOUPre_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,0.0,30000.0,1000000.0,CPM,30.0
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,469018.1230142649,6559591.0,427517.0,6559591.0,CPM,65.17433785124713
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,888932.2726381798,13228302.0,851733.0,13228302.0,CPM,64.38717531547134
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Infront_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,298832.3267856682,4179454.0,257332.0,4179454.0,CPM,61.57072191726479
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-01,79711.06845427894,2276414.0,74695.0,2276414.0,CPM,32.81257275697654
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-02,112728.29501580936,3545328.0,110932.0,3545328.0,CPM,31.28962961960078
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_Max Moments_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,70105.58536123304,2002926.0,65104.0,2002926.0,CPM,32.50444599550857
Video,,V_ATF_DEX_062_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOU Spon Pre_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1713303.0,30000.0,1713303.0,CPM,17.510037629070865
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1000021.0,30000.0,1000021.0,CPM,29.99937001322972
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,227838.90745058953,14194768.0,241788.0,14194768.0,CPM,17.03359998557215
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_BROD_ROS_NTL_2P_UF_Movie and Show Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,12209.592633247956,1409950.0,33550.0,1409950.0,CPM,23.79517004149083
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,132598.79934490132,8261196.0,146548.0,8261196.0,CPM,17.73932006939431
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,34593.263890075716,2872416.0,52550.0,2872416.0,CPM,18.29470383119994
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,97327.1665206998,6063934.999999999,111277.0,6063935.0,CPM,18.350625460200348
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Brand Showcase-UnderFrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,32929.14500328386,2449512.0,49486.0,2449512.0,CPM,20.20239133345744
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,32760.564537988357,1665546.0,43091.0,1665546.0,CPM,25.871996330332514
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,33450.45341051153,1700716.0,43782.0,1700716.0,CPM,25.743275185274907
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Propensity Plus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,21725.099730742328,1104361.0,32053.0,1104361.0,CPM,29.024023847274577
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,32866.10407971238,1670611.0,43193.0,1670611.0,CPM,25.85461247411875
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,65998.72829432947,3908088.0,79111.0,3908088.0,CPM,20.242891152911604
Video,,V_ATF_DEX_062_ROKU.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Roku Channel Video TB Underfrequency_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,16621.041401729282,1104899.0,31578.0,1104899.0,CPM,28.57998785409345
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,111662.1731790151,3645615.0,111033.0,3645615.0,CPM,30.45658962891035
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,124507.65710888768,4064938.0,123878.0,4064938.0,CPM,30.47475754857761
Video,,V_ATF_DEX_062_XANDR.COM_GARNT_CSTM_Propensity Model_NTL_3P_UF_Netflix-PropensityPlus_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,51781.7292867746,1875081.0,54166.0,1875081.0,CPM,28.887285402603943
Video,,V_ATF_DEX_066_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOUsponPost1&2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DEX_066_MAX_GARNT_BROD_ROS_NTL_2P_UF_TLOUsponPremiere1&2_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DEX_067_DV360_GARNT_MUL_MUL_NTL_3P_UF_TVOneAAPP_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,1000003.0,30000.0,1000003.0,CPM,29.99991000027
Video,,V_ATF_DEX_067_DV360_GARNT_MUL_MUL_NTL_3P_UF_TVOneUR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Video,,V_ATF_DEX_067_LOCALNOW_GARNT_BROD_ROS_NTL_2P_UF_LocalNow_CRS_PACK_MULTI_P2+_CPM_NONSPR,2025-03,0.0,1000004.0,30000.0,1000004.0,CPM,29.99988000048
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,18544.798414816363,1487893.0,36081.0,1487893.0,JAV,24.249727634984502
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,19488.597278515605,1563516.0,37024.0,1563516.0,JAV,23.6799623412872
